-1.44	 21.6391
-1.43767	 22.0037
-1.43533	 22.3745
-1.433	 22.7517
-1.43067	 23.1352
-1.42833	 23.5252
-1.426	 23.9219
-1.42367	 24.3254
-1.42133	 24.7357
-1.419	 25.1529
-1.41667	 25.5773
-1.41433	 26.0089
-1.412	 26.4478
-1.40967	 26.8943
-1.40733	 27.3483
-1.405	 27.81
-1.40267	 28.2796
-1.40033	 28.7572
-1.398	 29.243
-1.39567	 29.737
-1.39333	 30.2394
-1.391	 30.7504
-1.38867	 31.2701
-1.38633	 31.7987
-1.384	 32.3363
-1.38167	 32.883
-1.37933	 33.4391
-1.377	 34.0047
-1.37467	 34.5799
-1.37233	 35.1649
-1.37	 35.7599
-1.36767	 36.3651
-1.36533	 36.9806
-1.363	 37.6066
-1.36067	 38.2432
-1.35833	 38.8908
-1.356	 39.5494
-1.35367	 40.2193
-1.35133	 40.9006
-1.349	 41.5936
-1.34667	 42.2984
-1.34433	 43.0153
-1.342	 43.7444
-1.33967	 44.486
-1.33733	 45.2402
-1.335	 46.0074
-1.33267	 46.7877
-1.33033	 47.5813
-1.328	 48.3886
-1.32567	 49.2096
-1.32333	 50.0447
-1.321	 50.8941
-1.31867	 51.758
-1.31633	 52.6367
-1.314	 53.5305
-1.31167	 54.4395
-1.30933	 55.3642
-1.307	 56.3047
-1.30467	 57.2613
-1.30233	 58.2343
-1.3	 59.224
-1.29767	 60.2306
-1.29533	 61.2545
-1.293	 62.296
-1.29067	 63.3553
-1.28833	 64.4328
-1.286	 65.5288
-1.28367	 66.6435
-1.28133	 67.7775
-1.279	 68.9308
-1.27667	 70.104
-1.27433	 71.2973
-1.272	 72.5111
-1.26967	 73.7457
-1.26733	 75.0016
-1.265	 76.279
-1.26267	 77.5783
-1.26033	 78.9
-1.258	 80.2443
-1.25567	 81.6118
-1.25333	 83.0028
-1.251	 84.4177
-1.24867	 85.8569
-1.24633	 87.3209
-1.244	 88.81
-1.24167	 90.3247
-1.23933	 91.8655
-1.237	 93.4328
-1.23467	 95.0271
-1.23233	 96.6488
-1.23	 98.2983
-1.22767	 99.9763
-1.22533	 101.683
-1.223	 103.419
-1.22067	 105.186
-1.21833	 106.982
-1.216	 108.81
-1.21367	 110.668
-1.21133	 112.559
-1.209	 114.483
-1.20667	 116.44
-1.20433	 118.43
-1.202	 120.455
-1.19967	 122.514
-1.19733	 124.609
-1.195	 126.74
-1.19267	 128.908
-1.19033	 131.114
-1.188	 133.357
-1.18567	 135.639
-1.18333	 137.96
